0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125
0.01757,0.01294,0.17388,0.07904,0.09167,0.00249,0.00063,0.02763,0.24108,0.30323,0.01485,0.25069,0.10438,0.08374,0.30858,0.07866,0.25339,0.26286,0.30595,0.07637,0.09617,0.0792,0.13924,0.15213,0.10451,0.12466,0.11474,0.17829,0.25858,0.2155,0.53875,0.18971,0.34257,0.31232,0.6035,0.24013,0.6035,0.24942,0.23557,0.34006,0.20249,0.30595,0.53875,0.27994,0.26286,0.1426,0.20404,0.36422,0.27879,0.19468,0.31232,0.23609,0.27849,0.31117,0.53875,0.45001,0.25864,0.20751,0.41699,0.23573,0.23727,0.16311,0.31329,0.22117,0.27171,0.53875,0.21732,0.24575,0.25181,0.30295,0.6035,0.2801,0.24658,0.24105,0.31232,0.22118,0.2801,0.28052,0.31046,0.27603,0.53875,0.45001,0.31744,1.0,0.47257,0.47785,0.39132,0.30876,0.14755,0.27607,0.31306,0.31103,0.27638,0.2496,0.6035,0.23431,0.29822,0.23431,0.30413,0.28149,0.2511,0.31802,0.18296,0.48959,0.53875,0.27868,0.48959,0.27932,0.31105,0.3049,0.53875,0.33405,0.53875,0.31048,0.24972,0.30768,0.53875,0.27994,0.32328,0.30427,0.6035,0.30554,0.32663,0.31045,0.6035,0.6035
0.04013,0.00523,0.17388,0.1412,0.32459,0.00249,0.00063,0.02763,0.42618,0.31301,0.01485,0.25655,0.33731,0.10141,0.4189,0.07923,0.30484,0.26286,0.16045,0.08218,0.09617,0.08024,0.19334,0.31955,0.10451,0.12466,0.27634,0.34571,0.47599,0.38291,0.53875,0.23837,0.34257,0.37448,0.32519,0.27775,0.32519,0.28403,0.29773,0.31137,0.38904,0.30595,0.53875,0.3421,0.16775,0.17721,0.26026,0.36422,0.33345,0.19468,0.37448,0.25966,0.30249,0.36583,0.53875,0.45001,0.43938,0.2653,0.41699,0.46865,0.39312,0.16786,0.34043,0.28284,0.27196,0.53875,0.23088,0.27992,0.29906,0.52036,0.32376,0.51302,0.36109,0.40243,0.37448,0.41758,0.51302,0.48147,0.36058,0.28645,0.53875,0.23839,0.37269,0.47257,1.0,0.7488,0.45484,0.35602,0.27596,0.44406,0.3242,0.51552,0.4438,0.26639,0.6035,0.2521,0.32776,0.2521,0.32017,0.46834,0.29307,0.31435,0.1819,0.26507,0.53875,0.29647,0.26507,0.49399,0.32884,0.32589,0.29055,0.34154,0.53875,0.49683,0.28969,0.34691,0.28979,0.3421,0.32328,0.32142,0.6035,0.33133,0.33325,0.41946,0.6035,0.6035
0.04041,0.00528,0.17388,0.14196,0.32667,0.00249,0.00063,0.02763,0.42767,0.3131,0.01485,0.25667,0.33939,0.10164,0.41952,0.07929,0.30534,0.26286,0.16053,0.08242,0.09617,0.08035,0.194,0.32097,0.10451,0.12466,0.27759,0.34713,0.47797,0.38433,0.53875,0.23878,0.34257,0.37524,0.32544,0.27822,0.32544,0.28439,0.2985,0.31145,0.39028,0.30595,0.53875,0.34287,0.16811,0.17757,0.26089,0.36422,0.33404,0.19468,0.37524,0.26014,0.30279,0.36642,0.53875,0.45001,0.44067,0.26598,0.41699,0.47073,0.39409,0.16801,0.34088,0.28384,0.27199,0.53875,0.23107,0.28054,0.29963,0.52234,0.32397,0.5151,0.25874,0.40393,0.37524,0.41912,0.5151,0.48293,0.36107,0.28662,0.53875,0.23851,0.37335,0.47785,0.7488,1.0,0.45595,0.35658,0.27596,0.44542,0.32442,0.51708,0.44522,0.26677,0.6035,0.25234,0.33389,0.25234,0.32037,0.46973,0.29352,0.3176,0.21563,0.26525,0.53875,0.29671,0.26525,0.49576,0.32909,0.32611,0.29076,0.34197,0.53875,0.49817,0.29001,0.34731,0.28997,0.34287,0.32328,0.32164,0.6035,0.33167,0.33358,0.50034,0.6035,0.6035
0.02445,0.0167,0.16772,0.23299,0.19055,0.00251,0.00064,0.02715,0.32232,0.53875,0.01462,0.24186,0.20256,0.15114,0.3141,0.14144,0.33652,0.25082,0.16554,0.12438,0.0936,0.13265,0.23765,0.22433,0.10162,0.12092,0.18676,0.248,0.36915,0.28074,0.48959,0.26666,0.32328,0.43604,0.33642,0.31649,0.33642,0.31837,0.37516,0.53875,0.27239,0.29025,0.48959,0.41146,0.21195,0.22479,0.31847,0.34257,0.37411,0.18732,0.43604,0.24772,0.32947,0.39869,0.48959,0.41699,0.29926,0.32429,0.38877,0.32085,0.26997,0.19058,0.53875,0.41386,0.48959,0.48959,0.22847,0.33453,0.36237,0.40545,0.3282,0.35716,0.45001,0.33906,0.43604,0.28134,0.35716,0.33118,0.38008,0.2887,0.48959,0.24545,0.41162,0.39132,0.45484,0.45595,1.0,0.40674,0.26286,0.3386,0.3306,0.36448,0.33115,0.24568,0.53875,0.28412,0.34602,0.28412,0.53875,0.32523,0.3337,0.29031,0.32328,0.27522,0.48959,0.32043,0.27522,0.34252,0.34501,0.53875,0.29934,0.37403,0.48959,0.3474,0.30627,0.36553,0.29564,0.41146,0.30595,0.53875,0.53875,0.53875,0.33756,0.32811,0.53875,0.53875
0.02404,0.0081,0.17388,0.17719,0.15249,0.00243,0.00063,0.02763,0.28494,0.48959,0.0144,0.21664,0.16387,0.15637,0.26958,0.15637,0.28596,0.2397,0.15035,0.09609,0.09113,0.12856,0.20385,0.17881,0.09884,0.11735,0.15814,0.20035,0.323,0.22948,0.45001,0.22982,0.30595,0.3577,0.28534,0.26469,0.28534,0.251,0.30729,0.48959,0.23978,0.27596,0.45001,0.33791,0.18293,0.16792,0.26421,0.36422,0.31324,0.1804,0.3577,0.21458,0.27225,0.33303,0.45001,0.38877,0.25971,0.26806,0.36422,0.27131,0.23689,0.16004,0.48959,0.27703,0.45001,0.45001,0.19877,0.22655,0.57458,0.35362,0.28051,0.30193,0.41699,0.23983,0.3577,0.26832,0.38984,0.28686,0.40725,0.24633,0.45001,0.21242,0.44648,0.30876,0.35602,0.35658,0.40674,1.0,0.25082,0.28273,0.28193,0.31279,0.27238,0.21253,0.48959,0.23127,0.2973,0.23127,0.48959,0.28042,0.33561,0.25512,0.30595,0.27541,0.45001,0.26189,0.2391,0.2921,0.28168,0.48959,0.25819,0.32064,0.45001,0.29857,0.25863,0.35758,0.256,0.33791,0.29025,0.48959,0.48959,0.48959,0.28601,0.27771,0.48959,0.48959
0.01937,0.0088,0.12092,0.0936,0.10752,0.01182,0.00989,0.02209,0.21087,0.27596,0.01982,0.25082,0.13694,0.11066,0.27596,0.10451,0.25082,0.13306,0.20591,0.0565,0.07251,0.09884,0.15637,0.1804,0.05889,0.09113,0.14144,0.20251,0.21981,0.22939,0.26286,0.21087,0.20251,0.27596,0.27596,0.2397,0.27596,0.25082,0.2397,0.15245,0.21981,0.18732,0.26286,0.26286,0.14885,0.17388,0.21981,0.12047,0.26286,0.13265,0.27596,0.22939,0.26286,0.27596,0.26286,0.2397,0.25082,0.21981,0.22939,0.2397,0.2397,0.17388,0.27596,0.21087,0.26286,0.26286,0.22939,0.22939,0.22939,0.2397,0.27596,0.26286,0.25082,0.22939,0.27596,0.22939,0.26286,0.17329,0.27596,0.26286,0.26286,0.2397,0.14869,0.14755,0.27596,0.27596,0.26286,0.25082,1.0,0.26286,0.27596,0.27596,0.26286,0.2397,0.27596,0.16181,0.26286,0.16181,0.27596,0.26286,0.25082,0.27596,0.11459,0.25082,0.26286,0.17339,0.25082,0.26286,0.17994,0.27596,0.26286,0.27596,0.26286,0.27596,0.25082,0.27596,0.26286,0.26286,0.19468,0.27596,0.27596,0.27596,0.27596,0.27596,0.27596,0.27596
0.04028,0.00474,0.16772,0.21774,0.35607,0.00246,0.00064,0.02715,0.37407,0.27813,0.01507,0.24159,0.37319,0.0982,0.36293,0.07733,0.28863,0.25082,0.15709,0.08066,0.09884,0.13265,0.18136,0.54452,0.10162,0.12856,0.25416,0.56818,0.39349,0.60092,0.48959,0.26313,0.32328,0.34944,0.30717,0.26641,0.30717,0.26453,0.28856,0.27498,0.385,0.29025,0.48959,0.32486,0.17736,0.17096,0.25324,0.34257,0.31362,0.18732,0.34944,0.27347,0.28749,0.3382,0.48959,0.41699,0.39505,0.25507,0.38877,0.52778,0.37489,0.14481,0.31451,0.32547,0.24714,0.48959,0.22233,0.25215,0.2521,0.41988,0.30441,0.52778,0.23615,0.58842,0.42479,0.4069,0.4686,0.4374,0.33165,0.30812,0.48959,0.26836,0.3463,0.27607,0.44406,0.44542,0.3386,0.28273,0.26286,1.0,0.38573,0.46248,0.38966,0.23806,0.53875,0.24435,0.3406,0.24435,0.28612,0.44568,0.31863,0.28521,0.16982,0.2568,0.48959,0.28065,0.2568,0.48442,0.30523,0.29312,0.27827,0.31286,0.48959,0.4429,0.27087,0.3158,0.27684,0.32486,0.30595,0.28751,0.53875,0.29971,0.29322,0.3864,0.53875,0.53875
0.02404,6e-05,0.17388,0.10928,0.10693,0.00249,0.00063,0.02763,0.20444,0.6035,0.01485,0.25995,0.12502,0.15637,0.31471,0.14617,0.27835,0.26286,0.17149,0.11735,0.10162,0.13694,0.15394,0.16936,0.10451,0.13265,0.13831,0.19552,0.22207,0.23273,0.53875,0.21489,0.34257,0.34675,0.36205,0.29167,0.36205,0.27066,0.27001,0.6035,0.23421,0.30595,0.53875,0.31438,0.21038,0.16384,0.23188,0.36422,0.30509,0.19468,0.34675,0.25747,0.31415,0.33747,0.53875,0.45001,0.26602,0.23334,0.41699,0.30074,0.24272,0.27596,0.6035,0.22265,0.53875,0.53875,0.24018,0.24018,0.24562,0.2527,0.35532,0.30074,0.48959,0.23091,0.34675,0.23315,0.30074,0.29923,0.33268,0.30938,0.53875,0.30353,0.33747,0.31306,0.3242,0.32442,0.3306,0.28193,0.27596,0.38573,1.0,0.33445,0.29361,0.45001,0.6035,0.25989,0.30406,0.25989,0.6035,0.29228,0.2748,0.32175,0.34257,0.29113,0.53875,0.30426,0.29113,0.2969,0.33664,0.6035,0.31938,0.6035,0.53875,0.324,0.27613,0.32854,0.31625,0.31438,0.32328,0.6035,0.6035,0.6035,0.6035,0.32612,0.6035,0.6035
0.04228,0.00573,0.17388,0.1526,0.34497,0.02603,0.00062,0.02667,0.40052,0.31389,0.0144,0.26056,0.36307,0.10352,0.42846,0.08783,0.37302,0.26286,0.16387,0.08447,0.09617,0.08382,0.19455,0.33894,0.09884,0.12466,0.29342,0.3651,0.44858,0.4023,0.53875,0.24787,0.34257,0.39007,0.3489,0.28201,0.3489,0.29455,0.31333,0.31443,0.405,0.30595,0.53875,0.3577,0.17893,0.18773,0.27367,0.36422,0.3463,0.19468,0.39007,0.24132,0.31234,0.37868,0.28687,0.45001,0.50828,0.3593,0.41699,0.49441,0.4549,0.1705,0.34461,0.27326,0.27221,0.53875,0.23493,0.26941,0.27648,0.47921,0.33375,0.53878,0.25995,0.40159,0.39007,0.43717,0.53878,0.49994,0.37189,0.29597,0.53875,0.24672,0.38612,0.31103,0.51552,0.51708,0.36448,0.31279,0.27596,0.46248,0.33445,1.0,0.46319,0.2577,0.6035,0.26168,0.33779,0.26168,0.32198,0.48629,0.30465,0.32006,0.18269,0.27407,0.53875,0.30605,0.27407,0.51624,0.33843,0.32794,0.32309,0.34548,0.28677,0.51417,0.29817,0.35744,0.30869,0.3577,0.16943,0.32349,0.6035,0.33446,0.32769,0.43035,0.6035,0.6035
0.04213,0.00514,0.16772,0.13388,0.29976,0.00241,0.00062,0.02621,0.35105,0.27871,0.01419,0.23787,0.31688,0.09998,0.4638,0.07785,0.2812,0.25082,0.15321,0.0827,0.0936,0.13265,0.17344,0.28066,0.09617,0.12092,0.24357,0.30432,0.39537,0.33706,0.48959,0.22352,0.32328,0.34093,0.29502,0.25801,0.29502,0.25463,0.28004,0.27535,0.35672,0.29025,0.48959,0.31635,0.1674,0.16105,0.24508,0.34257,0.30558,0.18732,0.4227,0.21875,0.27799,0.33016,0.48959,0.41699,0.39457,0.24682,0.38877,0.43517,0.35438,0.14588,0.31889,0.24736,0.24734,0.48959,0.21226,0.24405,0.24176,0.42175,0.293,0.47147,0.23712,0.33924,0.34093,0.3825,0.47147,0.43804,0.32399,0.26128,0.48959,0.2211,0.33884,0.27638,0.4438,0.44522,0.33115,0.27238,0.26286,0.38966,0.29361,0.46319,1.0,0.24014,0.53875,0.2341,0.29941,0.2341,0.28757,0.42208,0.26576,0.27766,0.17033,0.24628,0.48959,0.2704,0.24628,0.44991,0.29498,0.29485,0.26729,0.31666,0.48959,0.44257,0.26383,0.3497,0.26626,0.31635,0.30595,0.28923,0.53875,0.30258,0.29528,0.49975,0.53875,0.53875
0.07848,0.00816,0.15637,0.08307,0.10901,0.00241,0.00061,0.02531,0.18972,0.24562,0.01377,0.21078,0.1244,0.14761,0.24661,0.09049,0.21182,0.22939,0.26286,0.09065,0.08875,0.12466,0.12479,0.15706,0.09113,0.11394,0.14597,0.17677,0.20612,0.20293,0.41699,0.16754,0.29025,0.2494,0.45001,0.20109,0.45001,0.2066,0.2065,0.25236,0.18875,0.26286,0.41699,0.23288,0.22939,0.13206,0.18262,0.30595,0.22863,0.17388,0.2494,0.19706,0.2276,0.24514,0.41699,0.36422,0.2497,0.1833,0.38877,0.22265,0.20918,0.14257,0.31072,0.18655,0.21857,0.41699,0.21674,0.28038,0.18943,0.22658,0.45001,0.24903,0.22233,0.21268,0.2494,0.20413,0.24903,0.26653,0.24281,0.21772,0.41699,0.36422,0.25521,0.2496,0.26639,0.26677,0.24568,0.21253,0.2397,0.23806,0.45001,0.2577,0.24014,1.0,0.45001,0.20184,0.2238,0.20184,0.25613,0.23924,0.20959,0.45001,0.18063,0.38877,0.41699,0.22823,0.38877,0.28099,0.24474,0.29978,0.48959,0.28803,0.41699,0.25497,0.20487,0.23881,0.41699,0.23288,0.27596,0.25957,0.45001,0.26667,0.2622,0.2459,0.45001,0.45001
0.02323,6e-05,0.17388,0.12856,0.15114,0.00243,0.00062,0.02763,0.36422,0.3279,0.0144,0.48959,0.18732,0.15637,0.6035,0.14617,0.48959,0.26286,0.30595,0.11735,0.09617,0.13694,0.2397,0.29025,0.09024,0.12466,0.21087,0.34257,0.38877,0.41699,0.34115,0.41699,0.24272,0.6035,0.6035,0.2617,0.6035,0.48959,0.45001,0.6035,0.38877,0.30595,0.53875,0.53875,0.26286,0.27596,0.38877,0.36422,0.53875,0.21087,0.6035,0.41699,0.53875,0.6035,0.31223,0.45001,0.48959,0.38877,0.41699,0.45001,0.23817,0.18617,0.6035,0.36422,0.53875,0.53875,0.41699,0.41699,0.41699,0.45001,0.6035,0.53875,0.48959,0.41699,0.6035,0.41699,0.53875,0.53875,0.6035,0.53875,0.53875,0.45001,0.6035,0.6035,0.6035,0.6035,0.53875,0.48959,0.27596,0.53875,0.6035,0.6035,0.53875,0.45001,1.0,0.45001,0.53875,0.45001,0.3577,0.53875,0.48959,0.31432,0.34257,0.48959,0.53875,0.53875,0.48959,0.53875,0.6035,0.6035,0.53875,0.6035,0.53875,0.6035,0.48959,0.6035,0.53875,0.53875,0.32328,0.6035,0.6035,0.6035,0.6035,0.6035,0.6035,0.6035
0.02209,0.0083,0.15637,0.10826,0.10495,0.01141,0.00948,0.02531,0.18668,0.45001,0.0196,0.20272,0.12033,0.14144,0.2395,0.13265,0.23262,0.15551,0.16632,0.10376,0.08875,0.07297,0.14465,0.15102,0.06626,0.11394,0.12683,0.17073,0.20251,0.19689,0.41699,0.27062,0.29025,0.27459,0.26235,0.24942,0.26235,0.24976,0.23169,0.45001,0.20415,0.26286,0.41699,0.25808,0.19248,0.1446,0.2042,0.16726,0.24931,0.17388,0.27459,0.20265,0.27623,0.26582,0.41699,0.36422,0.22013,0.2056,0.34257,0.21858,0.20393,0.14292,0.45001,0.20979,0.41699,0.41699,0.18969,0.2173,0.20817,0.22298,0.25884,0.24497,0.38877,0.20714,0.27459,0.20077,0.24497,0.28282,0.26104,0.23096,0.41699,0.20175,0.28623,0.23431,0.2521,0.25234,0.28412,0.23127,0.16181,0.24435,0.25989,0.26168,0.2341,0.20184,0.45001,1.0,0.24715,0.63813,0.45001,0.25677,0.2252,0.2372,0.29025,0.22428,0.41699,0.60183,0.22428,0.25456,0.61834,0.45001,0.24041,0.28911,0.41699,0.25188,0.30379,0.25917,0.34943,0.25808,0.27596,0.45001,0.25331,0.45001,0.26282,0.24886,0.45001,0.45001
0.02363,0.00609,0.16772,0.15627,0.15253,0.00246,0.00062,0.02715,0.28069,0.53875,0.01419,0.25245,0.16454,0.15114,0.34766,0.14144,0.48669,0.25082,0.17981,0.08441,0.0936,0.13265,0.19338,0.19259,0.09617,0.12092,0.15883,0.21625,0.25683,0.24899,0.48959,0.28419,0.32328,0.36332,0.30585,0.32849,0.30585,0.36695,0.30243,0.53875,0.31956,0.29025,0.48959,0.33874,0.17569,0.27338,0.41724,0.38877,0.47255,0.18732,0.36332,0.26905,0.35033,0.49713,0.48959,0.41699,0.29179,0.26798,0.38877,0.28283,0.27589,0.16237,0.53875,0.26788,0.48959,0.48959,0.23061,0.23786,0.2973,0.31952,0.37107,0.31914,0.45001,0.25574,0.36332,0.28125,0.31914,0.30871,0.34301,0.30395,0.48959,0.23136,0.35838,0.29822,0.32776,0.33389,0.34602,0.2973,0.26286,0.3406,0.30406,0.33779,0.29941,0.2238,0.53875,0.24715,1.0,0.24715,0.53875,0.32702,0.28817,0.41421,0.16733,0.25586,0.48959,0.28346,0.25586,0.31263,0.30804,0.53875,0.27723,0.31596,0.48959,0.32738,0.37413,0.32791,0.27589,0.33874,0.30595,0.53875,0.53875,0.53875,0.29698,0.39749,0.53875,0.53875
0.02209,0.0083,0.15637,0.10826,0.10495,0.01141,0.00948,0.02531,0.18668,0.45001,0.0196,0.20272,0.12033,0.14144,0.2395,0.13265,0.23262,0.15551,0.16632,0.10376,0.08875,0.07297,0.14465,0.15102,0.06626,0.11394,0.12683,0.17073,0.20251,0.19689,0.41699,0.27062,0.29025,0.27459,0.26235,0.24942,0.26235,0.21913,0.23169,0.45001,0.20415,0.26286,0.41699,0.25808,0.19248,0.1446,0.2042,0.16726,0.24931,0.17388,0.27459,0.20265,0.27623,0.26582,0.41699,0.36422,0.22013,0.2056,0.34257,0.21858,0.20393,0.14292,0.45001,0.20979,0.41699,0.41699,0.18969,0.2173,0.20817,0.22298,0.25884,0.24497,0.38877,0.20714,0.27459,0.20077,0.24497,0.28282,0.26104,0.23096,0.41699,0.20175,0.28623,0.23431,0.2521,0.25234,0.28412,0.23127,0.16181,0.24435,0.25989,0.26168,0.2341,0.20184,0.45001,0.63813,0.24715,1.0,0.45001,0.25677,0.2252,0.2372,0.29025,0.22428,0.41699,0.69509,0.22428,0.25456,0.66271,0.45001,0.24041,0.28911,0.41699,0.25188,0.30379,0.25917,0.34943,0.25808,0.27596,0.45001,0.25331,0.45001,0.26282,0.24886,0.45001,0.45001
0.06827,6e-05,0.17388,0.12856,0.10188,0.00243,0.00062,0.02667,0.20043,0.4601,0.0144,0.25892,0.11998,0.12499,0.31699,0.08552,0.48959,0.26286,0.30595,0.11735,0.09617,0.13694,0.2397,0.16332,0.08466,0.12466,0.13014,0.18948,0.21741,0.22669,0.29021,0.36422,0.19701,0.6035,0.6035,0.25714,0.6035,0.48959,0.45001,0.31129,0.21062,0.34257,0.53875,0.53875,0.26286,0.27596,0.38877,0.36422,0.53875,0.19468,0.6035,0.21296,0.53875,0.6035,0.30447,0.45001,0.26589,0.38877,0.41699,0.25132,0.25478,0.17859,0.39616,0.36422,0.2749,0.53875,0.218,0.24081,0.41699,0.24803,0.6035,0.29569,0.27488,0.22524,0.6035,0.22884,0.29569,0.30481,0.6035,0.27428,0.53875,0.45001,0.6035,0.30413,0.32017,0.32037,0.53875,0.48959,0.27596,0.28612,0.6035,0.32198,0.28757,0.25613,0.3577,0.45001,0.53875,0.45001,1.0,0.28819,0.48959,0.31341,0.18948,0.48959,0.53875,0.53875,0.48959,0.29225,0.6035,0.3476,0.53875,0.6035,0.53875,0.32001,0.48959,0.6035,0.53875,0.53875,0.32328,0.34842,0.6035,0.37222,0.6035,0.3166,0.6035,0.6035
0.0405,0.00534,0.16772,0.1366,0.32093,0.00241,0.00061,0.02621,0.50922,0.28083,0.01419,0.23701,0.33805,0.10464,0.38776,0.08183,0.28606,0.25082,0.15276,0.08097,0.0936,0.07592,0.17819,0.31526,0.09617,0.12092,0.29683,0.33893,0.41717,0.37167,0.48959,0.27258,0.32328,0.34365,0.29331,0.25547,0.29331,0.26496,0.28276,0.27481,0.39832,0.29025,0.48959,0.31907,0.16245,0.17139,0.24925,0.34257,0.31007,0.18732,0.34365,0.24652,0.29873,0.33465,0.48959,0.41699,0.43216,0.25073,0.38877,0.45634,0.49243,0.14662,0.30897,0.24898,0.24744,0.48959,0.23017,0.26271,0.24979,0.44355,0.29182,0.49264,0.2391,0.3718,0.34365,0.55047,0.49264,0.59277,0.32921,0.45624,0.48959,0.22211,0.34164,0.28149,0.46834,0.46973,0.32523,0.28042,0.26286,0.44568,0.29228,0.48629,0.42208,0.23924,0.53875,0.25677,0.32702,0.25677,0.28819,1.0,0.27419,0.27895,0.17243,0.24565,0.48959,0.29307,0.24565,0.48488,0.31765,0.29397,0.26638,0.31003,0.48959,0.46714,0.29197,0.32189,0.2933,0.40395,0.30595,0.28949,0.29587,0.29964,0.29351,0.40642,0.53875,0.53875
0.02246,0.00644,0.16189,0.26078,0.21091,0.00249,0.00063,0.02576,0.25318,0.48959,0.01398,0.21496,0.22713,0.14617,0.26764,0.13694,0.27476,0.2397,0.14798,0.08766,0.09113,0.12856,0.18037,0.21877,0.09884,0.11735,0.1437,0.24031,0.28271,0.26944,0.45001,0.22164,0.30595,0.33454,0.27699,0.25359,0.27699,0.24409,0.28413,0.48959,0.23302,0.27596,0.45001,0.31475,0.17137,0.16101,0.24793,0.36422,0.29843,0.1804,0.33454,0.20899,0.26474,0.31822,0.45001,0.38877,0.25434,0.25053,0.36422,0.33457,0.23313,0.15583,0.48959,0.34914,0.45001,0.45001,0.19626,0.21984,0.30923,0.3058,0.27387,0.36519,0.41699,0.27573,0.43711,0.23474,0.36519,0.28005,0.38326,0.24238,0.45001,0.20951,0.41263,0.2511,0.29307,0.29352,0.3337,0.33561,0.25082,0.31863,0.2748,0.30465,0.26576,0.20959,0.48959,0.2252,0.28817,0.2252,0.48959,0.27419,1.0,0.2541,0.30595,0.23409,0.45001,0.25583,0.23409,0.3275,0.27562,0.48959,0.25238,0.30453,0.45001,0.29269,0.25286,0.34034,0.25087,0.31475,0.29025,0.48959,0.48959,0.48959,0.27741,0.27471,0.48959,0.48959
0.02404,6e-05,0.17388,0.07811,0.08708,0.00533,0.00062,0.02667,0.19153,0.30757,0.0144,0.25869,0.10518,0.16772,0.30729,0.15637,0.29179,0.26286,0.17297,0.11735,0.09617,0.07902,0.14194,0.15341,0.0598,0.12466,0.12046,0.17957,0.20512,0.21677,0.27342,0.20377,0.18012,0.31558,0.326,0.34207,0.326,0.25237,0.23883,0.6035,0.27311,0.30595,0.53875,0.2832,0.1639,0.14555,0.23767,0.36422,0.28172,0.19468,0.31558,0.23146,0.28731,0.3141,0.27642,0.45001,0.26,0.21051,0.41699,0.23652,0.23714,0.14904,0.6035,0.19527,0.53875,0.53875,0.2278,0.22008,0.21881,0.23574,0.41311,0.28089,0.48959,0.21641,0.31558,0.21851,0.28089,0.28353,0.31318,0.28245,0.53875,0.23707,0.3141,0.31802,0.31435,0.3176,0.29031,0.25512,0.27596,0.28521,0.32175,0.32006,0.27766,0.45001,0.31432,0.2372,0.41421,0.2372,0.31341,0.27895,0.2541,1.0,0.17405,0.26305,0.53875,0.28157,0.26305,0.28007,0.31395,0.6035,0.29469,0.6035,0.53875,0.31115,0.26587,0.31051,0.28774,0.2832,0.32328,0.6035,0.6035,0.6035,0.30873,0.31689,0.6035,0.6035
0.04175,0.00514,0.13694,0.10451,0.07426,0.00236,0.00061,0.02363,0.13599,0.18062,0.01298,0.16069,0.08688,0.09074,0.18132,0.07346,0.30595,0.19468,0.21981,0.09617,0.08425,0.11066,0.1804,0.11412,0.08211,0.10162,0.09567,0.12853,0.14398,0.14666,0.32328,0.25082,0.2397,0.34257,0.34257,0.29025,0.34257,0.30595,0.29025,0.18523,0.14106,0.21981,0.32328,0.32328,0.19468,0.20251,0.26286,0.25082,0.32328,0.15114,0.34257,0.14019,0.32328,0.34257,0.32328,0.29025,0.16602,0.29025,0.27596,0.15892,0.15635,0.20251,0.2208,0.25082,0.16418,0.32328,0.14394,0.15586,0.27596,0.15767,0.34257,0.17544,0.16508,0.14615,0.34257,0.14943,0.17544,0.18536,0.34257,0.164,0.32328,0.29025,0.34257,0.18296,0.1819,0.21563,0.32328,0.30595,0.11459,0.16982,0.34257,0.18269,0.17033,0.18063,0.34257,0.29025,0.16733,0.29025,0.18948,0.17243,0.30595,0.17405,1.0,0.30595,0.32328,0.32328,0.30595,0.19459,0.34257,0.21986,0.36422,0.34257,0.32328,0.18183,0.30595,0.34257,0.32328,0.32328,0.22939,0.19114,0.34257,0.20449,0.34257,0.2084,0.34257,0.34257
0.02323,6e-05,0.16189,0.0975,0.10284,0.00238,0.00061,0.02576,0.20229,0.48959,0.01398,0.22094,0.11422,0.15637,0.25686,0.14617,0.23782,0.2397,0.15342,0.11066,0.09113,0.12856,0.13922,0.15271,0.0936,0.11735,0.12675,0.17425,0.19574,0.20338,0.23652,0.19098,0.17297,0.28183,0.29438,0.28252,0.29438,0.2307,0.23142,0.48959,0.44691,0.27596,0.45001,0.30641,0.18627,0.14762,0.20309,0.32328,0.25552,0.1072,0.28183,0.22377,0.26359,0.27531,0.45001,0.38877,0.22776,0.20413,0.36422,0.22166,0.21072,0.25082,0.48959,0.1956,0.45001,0.45001,0.20963,0.20963,0.21272,0.24946,0.28974,0.25228,0.41699,0.20198,0.28183,0.20417,0.25228,0.25197,0.40049,0.25859,0.45001,0.48557,0.27531,0.48959,0.26507,0.26525,0.27522,0.27541,0.25082,0.2568,0.29113,0.27407,0.24628,0.38877,0.48959,0.22428,0.25586,0.22428,0.48959,0.24565,0.23409,0.26305,0.30595,1.0,0.24002,0.25491,0.69579,0.24933,0.2747,0.48959,0.26741,0.48959,0.45001,0.44424,0.23666,0.26802,0.26514,0.26204,0.29025,0.48959,0.48959,0.48959,0.48959,0.26721,0.48959,0.48959
